Simga	37	21.628	81.704
Kandamkunnu	13	11.869	75.581
Kudal	16	16.011	73.689
Utnur	40	19.368	78.776
Hindoria	35	23.903	79.569
Betma	35	22.687	75.615
Kappiyara	25	8.247	77.262
Vellakkinar	25	11.074	76.957
Balaungi	23	30.731	76.694
Hajo	03	26.245	91.525
Maliya	09	23.093	70.759
Kombai	25	9.847	77.296
Asara	36	29.247	77.309
Koothappar	25	10.797	78.792
Udalguri	03	26.754	92.102
Vaso	09	22.661	72.755
Chanasma	09	23.715	72.113
Boothapandi	25	8.266	77.446
Bharanikavu Tekku	13	9.185	76.561
Rura	36	26.490	79.901
Bunjwah	12	33.146	75.948
Chandia	35	23.656	80.709
Vijayapuri North	40	16.585	79.320
Khaniadhana	35	25.030	78.127
Kannampalaiyam	25	10.995	77.099
Pipraich	36	26.827	83.526
Abhayapuri	03	26.323	90.685
Srivaikuntam	25	8.629	77.913
Sunel	24	24.371	75.957
Sisauli	36	29.414	77.469
Unhel	35	23.338	75.559
Marattakara	13	10.473	76.256
Vadakkekkad	13	10.664	76.003
Domchanch	38	24.475	85.692
Molakalumuru	19	14.718	76.747
Jalda	21	22.187	84.844
Jodiya Bandar	09	22.717	70.283
Dera Colliery Township	21	20.953	85.172
Holalkere	19	14.043	76.185
Dumra	34	26.567	85.520
Pudukkottai	25	9.937	78.053
Mennanyam	13	11.558	75.760
Binika	21	21.026	83.812
Sonpet	16	19.026	76.474
Bangarda	35	22.759	75.795
Dharni	35	21.553	76.890
Thandla	35	23.010	74.577
Khuldabad	16	20.007	75.192
Elumalai	25	9.865	77.699
Khetia	16	21.671	74.585
Bhudgaon	16	16.907	74.600
Khusropur	34	25.482	85.385
Yerkhera	16	21.216	79.185
Khatima	39	28.921	79.971
Bari Sadri	24	24.413	74.473
Dapoli	16	17.759	73.188
Kumarapalaiyam	25	11.502	77.256
Kabilpor	09	20.951	72.958
Periyapatti	25	11.205	78.151
Yamjal	40	17.269	78.577
Rahon	23	31.053	76.119
Vadakancheri	13	10.660	76.247
Bagar	24	28.188	75.500
Manaveli	22	11.891	79.810
Manthani	40	18.651	79.665
Vidyavihar	24	28.368	75.584
Neb Sarai	07	28.508	77.201
Lakhipur	03	26.030	90.306
Panangad	13	10.273	76.175
Chokkanathapuram	25	9.992	77.357
Kamatgi	16	16.078	75.813
Khutar	36	28.203	80.270
Satalkheri	24	24.652	75.998
Maval	16	18.755	73.444
Kasara	16	19.645	73.474
Agaram	25	10.443	77.948
Baben	09	21.137	73.096
Narayankher	40	18.034	77.773
Salangaippalaiyam	25	11.426	77.571
Baberu	36	25.547	80.704
Danta	24	27.296	75.187
Badshahpur	10	28.393	77.049
Chengala	13	12.498	75.050
Haripad	13	9.284	76.455
Gulgam	12	34.550	74.217
Kuchinda	21	21.744	84.348
Husainpur	23	31.312	75.322
Kompalli	40	17.545	78.488
Kalher	16	19.247	73.015
Tosham	10	28.870	75.916
Ponmana	25	8.355	77.328
Sanjan	09	20.192	72.818
Bilsanda	36	28.243	79.951
Leteri	35	24.060	77.409
Vettavalam	25	12.108	79.245
Mani Majra	10	30.714	76.838
Kurwai	35	24.117	78.038
Taranagar	26	23.969	91.371
Kosigi	02	15.855	77.245
Brahmanan di Bari	12	32.644	74.911
Tindal	25	11.317	77.674
Kalugumalai	25	9.149	77.706
Tirthahalli	19	13.688	75.245
Ajeetgarh	24	27.419	75.821
Parvatsar	24	26.886	74.766
Kachhwa	36	25.206	82.714
Ramachandrapuran	40	17.513	78.289
Rampur	21	21.074	84.341
Sayla	09	22.549	71.483
Seoni Chhapara	35	22.394	79.542
Purushottampur	21	19.520	84.885
Bah	36	26.869	78.594
Kanhirode	13	11.918	75.465
Davorlim	33	15.272	73.992
Dornakal	40	17.445	80.149
Morampudi	02	16.980	81.837
Penha de Franca	33	15.517	73.835
Kanchanpur	26	24.036	92.200
Badgam	12	34.015	74.721
Palaiyam	25	10.726	78.135
Pappinivattom	13	10.294	76.158
Mirganj	36	28.540	79.208
Darasuram	25	10.950	79.356
Kushalnagar	19	12.458	75.959
Sayan	09	21.320	72.882
Katangi	35	21.774	79.805
Bhauri	24	24.661	72.914
Kathor	09	21.289	72.941
Villukuri	25	8.223	77.373
Baonli	24	26.326	76.228
Bantva	09	21.488	70.076
Chimbel	33	15.493	73.875
Dalkola	28	25.876	87.840
Srivardhan	16	18.046	73.016
Vilattikulam	25	9.132	78.166
Koratagere	19	13.522	77.237
Thekkumkara	13	10.282	76.213
Bommasandra Industrial Area	19	12.818	77.684
Kudali	13	11.920	75.472
Yadagirigutta	40	17.589	78.943
Mulanur	25	10.794	77.712
Ichhawar	35	23.028	77.017
Saram	38	23.763	85.830
Jugial	23	32.368	75.678
Goniana Mandi	23	30.317	74.913
Gangolli	19	13.650	74.671
R.S. Pora	12	32.606	74.733
Niz-Hajo	03	26.249	91.524
Kilattingal	13	8.693	76.793
Kangeyanallur	25	12.951	79.151
Buguda	21	19.808	84.791
Khapa	16	21.422	78.982
Petlawad	35	23.011	74.798
Mahabalipuram	25	12.621	80.193
Ghantapada	21	20.935	85.188
Sultan Pur	07	28.496	77.161
Lormi	37	22.274	81.702
Ottakkadai	25	9.958	78.189
Korwai	35	24.118	78.040
Kenda	28	23.196	86.515
Ayikudi	25	9.003	77.345
Karamuck	13	10.484	76.104
Pupri	34	26.471	85.703
Saligram	19	13.499	74.709
Shrivardhan	16	18.053	73.001
Garot	35	24.323	75.652
Phek	17	25.667	94.500
Sorada	21	19.761	84.430
Kizhariyur	13	11.498	75.681
Kharhial	21	20.288	82.761
Tirunageswaram	25	10.965	79.429
Naraini	35	25.190	80.475
Lalpur	09	22.191	69.964
Amingarh	19	16.057	75.948
Panth Piplia	35	24.195	75.006
Usehat	36	27.798	79.238
Alur	25	8.193	77.364
Pachperwa	36	27.512	82.643
Sumbal	12	34.231	74.647
Khamaria	35	23.226	79.880
Misrikh	36	27.431	80.532
Un	36	29.585	77.255
Kaveripatnam	25	12.422	78.219
Ahwa	09	20.757	73.686
Chakia	36	25.049	83.222
Loniya	35	22.062	78.913
Vagator	33	15.598	73.745
Mukkudal	25	8.743	77.522
Chingoli	13	9.250	76.452
Perole	13	12.257	75.139
Churhat	35	24.427	81.669
Bhucho Mandi	23	30.213	75.097
Pandavarmangalam	25	9.153	77.882
Sarangarh	37	21.586	83.079
Mohiuddinnagar	34	25.574	85.669
Chowwara	13	10.127	76.387
Biloli	16	18.774	77.725
Yellareddi	40	18.194	78.018
Kunnumma	13	9.357	76.413
Mauranwan	36	26.429	80.880
Tal	35	23.720	75.385
Diyodar	09	24.109	71.774
Thottiyam	25	10.990	78.334
Shelar	16	19.322	73.068
Mehnagar	36	25.879	83.116
New Bongaigaon Railway Colony	03	26.477	90.536
Panchgani	16	17.924	73.801
Ghitorni	07	28.495	77.144
Nawanshahr	12	32.765	74.528
Baralota	38	24.040	84.081
Palanisettipatti	25	10.000	77.464
Wangoi	17	24.675	93.900
Kalas	16	18.172	74.790
Utran	09	21.233	72.867
Khanpur	24	24.732	76.396
Pelawal	38	24.016	85.338
Fatehgarh	36	27.364	79.631
Kunjanpalaiyam	25	11.586	77.801
Sadhaura	10	30.385	77.222
Sidhpura	36	27.633	78.869
Yelbarga	19	15.615	76.012
Khargapur	35	24.823	79.144
Sayalgudi	25	9.169	78.447
Quepem	33	15.213	74.077
Nirsa	38	23.784	86.707
Mudukulathur	25	9.342	78.514
Bankner	07	28.853	77.079
Somampalaiyam	25	11.048	76.897
Suhagi	35	23.221	79.957
Obra	34	24.891	84.374
Thiruvidaimaruthur	25	10.999	79.452
Soyatkalan	35	24.189	76.178
Jetalsar	09	21.709	70.577
Kondalwadi	16	18.807	77.770
Siddapur	19	14.343	74.894
Kottaiyur	25	10.110	78.796
Meethari Marwar	24	27.576	74.687
Panisagar	26	24.255	92.149
Satlapur	35	23.113	77.527
Kamuthi	25	9.407	78.373
Madugula	02	17.916	82.816
Kumarapuram	25	8.292	77.321
Sakharkherda	16	20.206	76.398
Kupwara	12	34.031	74.264
Mohan	36	26.780	80.675
Amloh	23	30.608	76.232
Dongargaon	37	20.972	80.851
Khanpur	36	28.534	78.065
Nilaiyur	25	9.857	78.060
Walajabad	25	12.790	79.824
Kamalapuram	02	14.598	78.669
Bhalpara	09	20.914	70.387
Manantheri	13	11.841	75.609
Chhawala	07	28.563	77.003
Makhu	23	31.103	74.996
Kandanissheri	13	10.598	76.076
Kodavasal	25	10.862	79.480
Sakoli	16	21.087	79.991
Kota	36	24.446	83.131
Rajopatti urf Kota Bazar	34	26.584	85.505
Karambakkudi	25	10.459	79.141
Patan	35	23.286	79.690
Kankipadu	02	16.435	80.767
Ahiri	16	19.414	80.004
Gurh	35	24.503	81.500
Mauda	16	21.146	79.398
Samsikapuram	25	9.416	77.592
Chandapuram	25	8.158	77.365
Thazhakara	13	9.250	76.567
Bariarpur	34	25.288	86.576
Wadgaon	16	18.739	73.639
Gautampura	35	22.987	75.519
Kaveripak	25	12.909	79.462
Gamdi	09	22.572	72.968
Deori	16	21.068	80.367
Ammapettai	25	10.795	79.320
Gandhigram	26	23.892	91.282
Vennandur	25	11.515	78.091
Rajasingamangalam	25	9.636	78.846
Nurmahal	23	31.097	75.594
Bad	36	27.411	77.692
Vanthli	09	21.477	70.331
Sudna	38	24.053	84.072
Deolimet	16	21.158	78.968
Tengampudur	25	8.116	77.458
Lakhtar	09	22.857	71.788
Kakalur	25	13.139	79.929
Jejuri	16	18.277	74.160
Raya	23	31.542	75.236
Majitha	23	31.757	74.959
Saidpur	36	28.611	77.909
Bodri	35	23.165	81.433
Shahkot	23	31.082	75.337
Dariya	05	30.699	76.818
Bhagta	23	30.476	75.098
Pawai	35	24.266	80.162
Karmeta	35	23.207	79.896
Dhasa	09	21.805	71.516
Abhanpur	37	21.053	81.741
Baqiabad	07	28.733	77.247
Bilkha	09	21.442	70.601
Hattin	10	28.042	77.240
Garacharma	01	11.614	92.704
Manikpur	36	25.061	81.100
Chik Banavar	19	13.082	77.502
Karari	36	25.452	81.427
Tendukheda	35	23.396	79.539
Jandli	10	30.357	76.796
Bhimnagar	16	20.724	78.584
Alapakam	25	12.894	80.111
Brahmakulam	13	10.581	76.069
Manjathala	25	11.362	76.779
Lanja	16	16.861	73.550
Dewa	36	27.036	81.167
Mairang	18	25.562	91.636
Chinchani	16	19.875	72.685
Dharamjaigarh	37	22.464	83.211
Bilpura	35	23.222	79.992
Birsinghpur	35	24.798	80.973
Pallikere	13	12.406	75.040
Bisokhar	36	28.852	77.584
Kurumpilavu	13	10.411	76.168
Tanakkangulam	25	9.888	78.040
Valayam	13	11.726	75.649
Chammanad	13	12.480	75.007
Kottavalasa	02	17.890	83.191
Vilavur	25	8.267	77.305
Taloje	16	19.086	73.098
Mohanur	25	11.059	78.140
Heggadadevankote	19	12.088	76.330
Salon	36	26.029	81.454
Sendarappatti	25	11.437	78.521
Bhanumukkala	02	15.312	78.228
Aliyabad	25	12.632	79.216
Huliyar	19	13.584	76.542
Ambahta	36	29.857	77.336
Nazira	03	26.916	94.736
Raja Sansi	23	31.720	74.801
Ambikapur Part-X	03	24.799	92.792
Bansgaon	36	26.550	83.345
Sivandipuram	25	8.707	77.400
Bhairapura	19	12.220	76.899
Telo	38	23.818	86.121
Hadgood	09	22.528	72.979
Rajnagar	35	24.889	79.912
Saraikela	38	22.700	85.931
Namsai	30	27.669	95.864
Narayanapuram	02	14.704	77.578
Bakewar	36	26.662	79.176
Ikauna	36	27.531	81.969
Mailani	36	28.291	80.344
Razole	02	16.476	81.839
Turuvekere	19	13.164	76.666
Sathankulam	25	8.442	77.913
Kyelang	11	32.572	77.024
Balasamudram	25	10.419	77.499
Adigaratti	25	11.334	76.697
Thurayur	13	11.528	75.671
Bhulwal	12	32.837	74.819
Pirangut	16	18.508	73.689
Madayikonam	13	10.372	76.225
Chirgaon	36	25.572	78.814
Mukasi Pidariyur	25	11.196	77.603
Amarwara	35	22.298	79.169
Bijolia	24	25.161	75.323
Shankargarh	36	25.182	81.618
Iluppur	25	10.513	78.624
Pendra	37	22.775	81.960
Satwas	35	22.536	76.685
Manoharpur	26	23.722	91.213
Haldibari	28	26.339	88.782
Pakhi Khanauri	23	29.843	76.114
Olpad	09	21.336	72.752
Rajim	37	20.964	81.880
Tikkanbankad	25	8.222	77.273
Calapor	33	15.465	73.847
Moth	36	25.726	78.950
Shergarh	36	28.651	79.368
Vansada	09	20.758	73.364
Kasdol	37	21.619	82.425
Pazhanji	13	10.688	76.053
Orumanayur	13	10.570	76.029
Pedappai	25	12.885	80.022
Alampur	40	15.880	78.134
Sitamau	35	24.015	75.353
Simaria	35	24.795	81.152
Bilaspur	11	31.330	76.757
Kirakat	36	25.637	82.916
Ghiror	36	27.189	78.793
Kesrisinghpur	24	29.948	73.621
Kozhukkallur	13	11.515	75.708
Tenambakkam	25	12.810	79.734
Avinissery	13	10.470	76.230
Takkolam	25	13.016	79.733
Srimushnam	25	11.401	79.404
Karuppur	25	11.717	78.092
Kodala	21	19.624	84.941
Rajapur	36	25.389	81.145
Rabupura	36	28.252	77.603
Ramkola	36	26.902	83.838
Barhi	35	23.903	80.815
Kakti	19	15.932	74.526
Prasadampadu	02	16.612	80.684
Loharu	10	28.430	75.808
Goshaingaon	03	26.439	89.963
Sukma	37	18.327	81.626
Mora	09	21.178	72.659
Meppayyur	13	11.539	75.735
Chamkor	23	30.897	76.415
Soalkuchi	03	26.168	91.571
Kotwa	35	25.031	81.319
Nizamabad	36	26.053	83.058
Ziro	30	27.595	93.839
Odaipatti	25	9.832	77.443
Kralapur	12	34.000	74.813
Amanganj	35	24.427	80.036
Damodarpur	34	26.140	85.351
Saij	09	23.218	72.522
Rani	24	25.350	73.309
Shivaji Nagar	16	20.126	79.034
Buzurg	35	25.890	78.345
Radhakishorenagar	26	23.868	91.343
Joshimath	39	30.555	79.564
Attayampatti	25	11.533	78.054
Papampeta	02	14.686	77.578
Basugaon	03	26.467	90.420
Kunkuri	37	22.742	83.951
Bhimavaram	40	18.030	79.539
Savgadh	09	23.616	72.950
Udayendram	25	12.696	78.623
Nagrota	12	32.801	74.913
Barod	35	23.789	75.812
Cheruthuruthi	13	10.746	76.274
Allahganj	36	27.545	79.687
Irikkur	13	11.987	75.550
Anandanagar	26	23.809	91.313
Kharela	36	25.543	79.812
Talbahat	36	25.044	78.434
Kadaura	36	25.985	79.838
Kurud	37	20.831	81.722
Patan	16	17.375	73.901
Tikri Khurd	07	28.835	77.120
Tola Rampurwa Motalke Kurwa Mathia	34	26.866	84.528
Chityal	40	17.232	79.128
Solap	28	22.128	88.159
Iglas	36	27.711	77.940
Hindalgi	19	15.875	74.472
Tikadi	16	21.258	79.226
Ismailabad	10	30.117	76.669
Malsisar	24	28.354	75.297
Pennathur	25	12.247	79.226
Mangawan	35	24.668	81.546
Sivni	16	20.688	77.049
Pandhana	35	21.698	76.225
Radaur	10	30.027	77.152
Amethi	36	26.157	81.805
Tekanpur	35	25.994	78.283
Kannadiparamba	13	11.937	75.403
Pratapgarh	36	25.895	81.942
Kalanaur	23	32.012	75.151
Vengavasal	25	12.899	80.169
Tirupporur	25	12.726	80.190
Karikad	13	10.701	76.068
Sanquelim	33	15.564	74.008
Tikri	36	29.229	77.355
Kumaralingam	25	10.489	77.350
Rampur	35	24.502	81.055
Sindi	16	20.805	78.888
Chittayankottai	25	10.269	77.833
Dantewara	37	18.889	81.351
Kunjatturu	13	12.747	74.888
Baloda	37	22.139	82.482
Garhi	35	25.045	79.688
Jahanabad	36	28.630	79.718
Tilang Pur Kotla	07	28.650	77.027
Killai	25	11.449	79.767
Shahpura	35	23.137	79.664
Handwara	12	34.397	74.281
Mahabaleshwar	16	17.560	73.400
Sirathu	36	25.643	81.319
Chopan	36	24.520	83.023
Nandelav	09	21.720	72.996
Gopamau	36	27.535	80.285
Badarwas	35	24.975	77.565
Tingalachi	25	8.201	77.304
Achanputtur	25	9.041	77.297
Singapperumalkovil	25	12.759	80.007
Lanji	35	21.502	80.541
Ara	38	23.760	85.541
Sanaswadi	16	18.664	74.109
Pudu	19	12.867	74.967
Lohogaon	16	18.599	73.927
Anuppankulam	25	9.419	77.843
Patiali	36	27.691	78.998
Farrukhnagar	10	28.447	76.824
Shahpur	38	24.031	84.054
Karimangalam	25	12.309	78.203
Dhakuakhana	03	27.201	94.457
Umri	16	19.039	77.645
Karuvellur	13	12.176	75.193
Sasni	36	27.703	78.083
Ramnagar	36	27.085	81.406
Timmapur	40	19.048	78.641
Anandpar	09	22.322	70.846
Pulangudi	25	10.727	78.807
Dundigal	40	17.608	78.415
Shaktinagar	09	22.200	69.659
Khem Karan	23	31.144	74.559
Laxmidevipally	40	17.570	80.622
Khadkale	16	18.761	73.558
Bhadarwah	12	32.979	75.717
Daporijo	30	27.991	94.230
Mahabaleshwar	16	17.923	73.659
Hunasamaranahalli	19	13.144	77.617
Garhi Pukhta	36	29.550	77.309
Odaiyakulam	25	10.568	76.910
Gidi	38	23.691	85.364
Kureekkad	13	9.930	76.375
Mandal	09	23.289	71.919
Kumaragiri	25	8.745	78.052
Manapakkam	25	13.016	80.176
Malkapur	16	16.920	73.935
Khaga	36	25.772	81.104
Khailar	36	25.341	78.531
Kelamangalam	25	12.603	77.852
Mandakad	25	8.161	77.279
Shi Yomi	30	28.530	94.373
Nagri	37	20.346	81.960
Suwasra	35	24.070	75.652
Sukhpar	09	23.216	69.609
Ghaura	35	24.506	79.078
Badarpur	03	24.869	92.596
Kalagarh Project Colony	39	29.478	78.784
Borkheri	16	20.948	79.015
Gandai	37	21.667	81.100
Asola	07	28.457	77.184
Peramangalam	13	10.573	76.169
Bijni	03	26.496	90.703
Bilariaganj	36	26.196	83.227
Kuttyattur	13	11.970	75.488
Hajan	12	34.299	74.617
Kanor	24	24.434	74.265
Kaniyarakod-Kizhakumuri	13	10.744	76.434
Tirumullaivasal	25	11.240	79.837
Bhadkodara	09	21.604	73.015
Kodumudi	25	11.078	77.884
Uklana	10	29.511	75.878
Muttur	25	11.046	77.736
Majholi	35	23.501	79.924
Vadugappatti	25	10.104	77.573
Suchindram	25	8.154	77.467
Bandh Dih	38	23.659	86.017
Digapahandi	21	19.373	84.572
Kharkhauda	36	28.836	77.742
Manoharpur	38	22.375	85.192
Guntur	40	17.996	79.644
Veillyachi	25	8.152	77.337
Bikapur	36	26.595	82.133
Goshainganj	36	26.571	82.381
Bhamian Kalan	23	30.919	75.942
Gorrakunta	40	17.976	79.645
Sambre	19	15.870	74.611
Galpadar	09	23.097	70.125
Udala	21	21.578	86.567
Urakam	13	10.433	76.217
Krishnasamudram	25	10.786	78.800
Quimoh	12	33.722	75.086
Baghamara	18	25.190	90.648
Doboka	03	26.116	92.864
Asangaon	16	19.439	73.306
Ranir Bazar	26	23.835	91.366
Kirodimalnagar	37	21.927	83.332
Trikur	13	10.461	76.273
Narath	13	11.960	75.389
Ashti	16	19.377	76.225
Ningthoukhong	17	24.572	93.764
Puttalam	25	8.098	77.464
South Kannanur	25	10.919	78.740
Gorakhpur	10	29.448	75.672
Jhinkpani	38	22.422	85.746
Shahpur	35	23.894	79.051
Birbhaddar	39	30.071	78.282
Dhemaji	03	27.483	94.583
Worthi	16	21.240	79.644
Vikasnagar	39	30.469	77.773
Kumarghat	26	24.160	92.033
Dadra	52	20.325	72.966
Khallikot	21	19.609	85.086
Dankaur	36	28.351	77.555
Edakkode	13	8.681	76.852
Ashokapuram	25	11.102	76.954
Kanina Khas	10	28.331	76.311
Daulatpur	23	32.267	75.633
Mallankinar	25	9.598	78.056
Tattayyangarpettai	25	11.124	78.449
Ladhaura	35	25.073	78.868
Pochampalli	40	17.349	78.823
Thirukattupalli	25	10.844	78.956
Vallachira	13	10.438	76.227
Bachra	38	23.688	85.086
Hulikal	25	11.321	76.773
Madanpur	28	23.006	88.492
Bali Chak	28	22.365	87.553
Chaurai	35	22.055	79.252
Ettaiyapuram	25	9.144	77.991
Malaimachchampatti	25	10.906	77.005
Drug Mulla	12	34.485	74.287
Meghnagar	35	22.907	74.542
Edattirutti	13	10.364	76.174
Neyyur	25	8.198	77.304
Katavallur	13	10.717	76.070
Serula	33	15.548	73.843
Karivali	16	19.292	73.038
Bilaua	35	26.050	78.275
Mundi	35	22.067	76.493
Curtorim	33	15.276	74.022
Tati	38	23.377	85.438
Lakhipur	03	24.793	93.009
Shahpur	09	22.156	70.771
Sakri	37	22.105	82.082
Thirumittacode-II	13	10.732	76.161
Puluvappatti	25	10.963	76.816
Ratannagar	24	28.213	74.955
Chandla	35	25.071	80.193
Banasthali	24	26.404	75.870
Raghudebbati	28	22.526	88.196
Pratapsasan	21	20.205	85.872
Bandora	33	15.408	73.981
Elavalli	13	10.566	76.091
Bachhrawan	36	26.471	81.116
Mandir Hasaud	37	21.224	81.768
Pirawa	24	24.155	76.027
Bare	13	12.446	75.042
Kot Isa Khan	23	30.947	75.138
Talainayar Agraharam	25	10.561	79.772
Reliance Complex	09	22.344	69.859
Sawyerpuram	25	8.682	78.027
Mangalapadi	13	12.669	74.910
Devendranagar	35	24.617	80.379
Peddaboddepalle	02	17.661	82.630
Malsian	23	31.130	75.350
Kulattur	25	11.849	77.751
Muri	28	23.371	85.862
Dudhi	36	24.214	83.241
Kottapeta	40	17.306	78.491
Uthukkottai	25	13.336	79.890
Dudhani	16	17.358	76.367
Bandlaguda	40	17.351	78.391
Kurara	36	25.980	79.990
Digboi Oil Town	03	27.389	95.619
Ghanpur	40	17.850	79.367
Puliyur	25	10.950	78.145
Kadaiya	52	20.465	72.854
Bakhtawarpur	07	28.823	77.175
Temanur	25	8.333	77.252
Kodikkulam	25	9.649	77.586
Mallapuram	25	11.982	78.248
Shirwal	16	18.151	73.978
Devrukh	16	17.067	73.615
Dostpur	36	26.275	82.471
Udaiyarpalaiyam	25	11.187	79.293
Madhuru	13	12.540	75.010
Vaghapur	16	20.395	78.111
Maniyur	13	11.953	75.448
Ponnamaravati	25	10.280	78.536
Murud	16	18.328	72.962
Perya	13	11.833	75.854
Phup Kalan	35	26.645	78.874
Pullur	13	10.345	76.244
Teegalpahad	40	18.859	79.489
Lakshminarayanapuram	25	11.791	79.555
Awantipur	12	33.920	75.015
Ponduru	02	18.350	83.756
Orikkai	25	12.802	79.711
Khudaganj	36	28.146	79.715
Vangani	16	19.092	73.297
Vavol	09	23.225	72.621
Barela	35	23.097	80.051
Nannilam	25	10.879	79.611
Barharwa	38	24.857	87.779
Puthukkad	13	10.418	76.270
Sonegaon	16	20.629	78.692
Pingawan	10	27.896	77.102
Dommasandra	19	12.878	77.753
Sirsa	36	25.263	82.092
Gandhinagar	16	16.707	74.300
Manegaon	35	23.206	80.012
Malkera	38	23.782	86.288
Isagarh	35	24.839	77.883
Medankarwadi	16	18.748	73.869
Sabaur	34	25.243	87.045
Becharaji	09	23.499	72.045
Mahendranagar	09	22.840	70.860
Madanayakahalli	19	13.059	77.462
Gua	38	22.214	85.388
Samarvarni	52	20.256	73.008
Uniara	24	25.915	76.026
Nagothana	16	18.542	73.135
Sembedu	25	13.130	79.563
Singarva	09	23.023	72.697
Akoda	35	26.533	78.904
Hansot	09	21.585	72.808
Ammur	25	12.975	79.363
Hadiaya	23	30.328	75.502
Kondur	25	11.754	79.704
Chundal	13	10.624	76.092
Vengurla	16	15.861	73.632
Rerma	38	24.037	84.082
Vedasandur	25	10.531	77.950
Mayyil	13	11.985	75.438
Karunguli	25	12.533	79.904
Siat	24	25.888	73.738
Dunetha	52	20.429	72.851
Navelim	33	15.533	73.983
Arumbavur	25	11.381	78.730
Pudur	25	9.000	77.208
Vaddu	19	15.187	76.631
Marandahalli	25	12.388	78.003
Bomminayakkanpatti	25	11.682	78.055
Kankon	33	15.027	74.046
Malhipur	34	25.407	86.023
Usgao	33	15.433	74.067
Canacona	19	14.996	74.051
Kurumbalur	25	11.236	78.801
Aravakkurichchi	25	10.776	77.909
Sirappalli	25	11.454	78.245
Nedumpura	13	10.733	76.264
Kherdi	16	17.519	73.557
Chinnasekkadu	25	13.161	80.257
Kanodar	09	24.089	72.394
Balitha	09	20.389	72.913
Thummalamenta	02	15.028	78.023
Tamaraikkulam	25	10.109	77.555
Ranapur	35	22.647	74.521
Alangudi	25	10.361	78.985
Maindargi	16	17.457	76.293
Chennithala	13	9.281	76.518
Ichora	40	19.430	78.453
Vinchia	09	22.210	71.380
Bhagur	16	19.876	73.834
Ibrahimpatan	40	17.196	78.651
Iringappuram	13	10.610	76.052
Mandleshwar	35	22.176	75.660
Palej	09	21.915	73.079
Alanganallur	25	10.047	78.090
Periyakoduveri	25	11.478	77.299
Harduaganj	36	27.944	78.158
Navelim	33	15.259	73.966
Nagireddipalli	02	14.270	79.101
Odlabari	28	26.836	88.629
Mursan	36	27.578	77.941
Captainganj	36	26.926	83.713
Pavaratti	13	10.565	76.062
Athmallik	21	20.721	84.535
Atmakur	40	16.338	77.809
Parnera	09	20.561	72.948
Hatwans	35	22.768	78.346
Barjora	28	23.428	87.290
Tharike	23	30.867	75.782
Bhagdawada	09	20.433	72.914
Sikandra	36	26.367	79.630
Mundali	36	28.870	77.827
Deori	37	21.450	82.617
Mavitayi	13	11.841	75.477
Polaia Kalan	35	23.212	76.553
Gohpur	03	26.882	93.616
Ghogha	09	21.688	72.276
Ottaikkalmantapam	25	10.883	76.994
Amethi	36	28.017	81.050
Ravapara	09	22.796	70.826
Kambainallur	25	12.207	78.317
Namchi	29	27.165	88.364
Bodeli	09	22.273	73.716
Kuttur	13	10.559	76.200
Ayyampalaiyam	25	10.225	77.748
Papparapatti	25	12.221	78.059
Bishnupur	17	24.628	93.762
Ponnampatti	25	10.367	78.396
Bhonrasa	35	22.993	76.210
Pansemal	35	21.660	74.699
Mullassheri	13	10.533	76.086
Tirumalaiyampalaiyam	25	10.879	76.930
Sapatgram	03	26.337	90.124
Mashat	52	20.245	73.008
Khadki Buzurg	16	20.668	77.022
Yaripur	12	33.722	75.018
Elandacheri	25	13.190	80.271
Nalvadi	16	20.757	78.622
Rambha	21	19.517	85.100
Barghat	35	22.031	79.733
Ichchhapor	09	21.193	72.737
Neykkarappatti	25	11.623	78.106
Erumaippatti	25	11.147	78.290
Jawhar	16	19.912	73.227
Chandkapur	16	21.281	79.104
Sankheda	09	22.170	73.578
Bori	16	20.912	79.004
Peragam	13	10.599	76.024
Habibpur	34	25.238	86.947
Pachmarhi	35	22.468	78.433
Trimbak	16	19.933	73.529
Saurikh	36	27.031	79.488
Karukkalvadi	25	11.671	78.013
Hata	36	26.741	83.745
Kharar	28	22.722	87.678
Chandwa	38	23.676	84.740
Kovilpalaiyampudur	25	11.508	77.363
Mubarakpur Dobas	07	28.710	77.039
Arachchalur	25	11.163	77.701
Vav	09	24.365	71.512
Yol Cantonment	11	32.184	76.382
Kati	16	17.961	75.889
Vikravandi	25	12.037	79.546
Kozhancheri	13	9.350	76.700
Bihpuria	03	27.017	93.915
Gangavalli	25	11.498	78.650
Kaniyur	25	11.093	77.156
Balimila	21	18.252	82.107
Marwar Junction	24	25.725	73.603
Colva	33	15.280	73.923
Dayapar	09	23.634	68.902
Etikoppaka	02	17.500	82.733
Khairabad	24	24.660	75.931
Karumbakkam	25	12.702	80.091
Sailana	35	23.462	74.923
Paramati	25	11.154	78.021
Cavelossim	33	15.173	73.942
Jobat	35	22.416	74.568
Mankuwa	09	23.210	69.568
Ashti	16	18.805	75.176
Gudur	19	15.939	75.914
Natathara	13	10.509	76.259
Pakhar	24	27.117	76.911
Adalaj	09	23.165	72.581
Kukdeshwar	35	24.483	75.268
Mana-Camp	37	21.194	81.717
Bankimnagar	26	23.819	91.431
Kharaghoda	09	23.187	71.727
Bolanikhodan	21	22.113	85.336
Ganguvarpatti	25	10.169	77.697
Balirampur	16	19.121	77.339
